id,key,value,type
502441557,Street,Castlebeck Avenue,naptan
502441557,Bearing,NW,naptan
502441557,AtcoCode,370023229,naptan
502441557,Landmark,TRAFFIC LIGHTS,naptan
502441557,verified,no,naptan
502441557,Indicator,23229,naptan
502441557,CommonName,Castlebeck Avenue/Prince of Wales Road,naptan
502441557,PlusbusZoneRef,ROTHCEN,naptan
502441559,name,Castlebeck Avenue/Prince of Wales Road,regular
502441559,source,naptan_import,regular
502441559,highway,bus_stop,regular
502441559,Street,Castlebeck Avenue,naptan
502441559,Bearing,SE,naptan
502441559,AtcoCode,370023230,naptan
502441559,Landmark,Opposite Other Bus Shelter,naptan
502441559,verified,no,naptan
502441559,Indicator,23230,naptan
502441559,CommonName,Castlebeck Avenue/Prince of Wales Road,naptan
502441559,PlusbusZoneRef,ROTHCEN,naptan
502441563,name,Harborough Avenue/Raynald Road,regular
502441563,source,naptan_import,regular
502441563,highway,bus_stop,regular
502441563,Street,Harborough Avenue,naptan
502441563,Bearing,N,naptan
502441563,AtcoCode,370023231,naptan
502441563,Landmark,23231,naptan
502441563,verified,no,naptan
502441563,Indicator,23231,naptan
502441563,CommonName,Harborough Avenue/Raynald Road,naptan
502441563,PlusbusZoneRef,ROTHCEN,naptan
502441565,name,Manor Park Centre/Harborough Avenue,regular
502441565,source,naptan_import,regular
502441565,highway,bus_stop,regular
502441565,Street,Manor Park Centre,naptan
502441565,Bearing,SW,naptan
502441565,AtcoCode,370023232,naptan
502441565,Landmark,OPPOSITE POST OFFICE/FLATS,naptan
502441565,verified,no,naptan
502441565,Indicator,23232,naptan
502441565,CommonName,Manor Park Centre/Harborough Avenue,naptan
502441565,PlusbusZoneRef,ROTHCEN,naptan
502441566,name,Manor Park Centre/Harborough Avenue,regular
502441566,source,naptan_import,regular
502441566,highway,bus_stop,regular
502441566,Street,Manor Park Centre,naptan
502441566,Bearing,NE,naptan
502441566,AtcoCode,370023233,naptan
502441566,Landmark,OPPOSITE END OF FLATS/SUPERMAR,naptan
502441566,verified,no,naptan
502441566,Indicator,23233,naptan
502441566,CommonName,Manor Park Centre/Harborough Avenue,naptan
502441566,PlusbusZoneRef,ROTHCEN,naptan
502441569,name,Burngreave Road/Catherine Street,regular
502441569,source,naptan_import,regular
502441569,highway,bus_stop,regular
502441569,Street,Burngreave Road,naptan
502441569,Bearing,NW,naptan
502441569,AtcoCode,370023234,naptan
502441569,Landmark,23234,naptan
502441569,verified,no,naptan
502441569,Indicator,23234,naptan
502441569,CommonName,Burngreave Road/Catherine Street,naptan
502441569,PlusbusZoneRef,ROTHCEN,naptan
502441574,name,Burngreave Road/Burngreave Street,regular
502441574,source,naptan_import,regular
502441574,highway,bus_stop,regular
502441574,alt_name,Burngreave Road/Burngreave Street,regular
502441574,Street,Burngreave Road,naptan
502441574,Bearing,SE,naptan
502441574,AtcoCode,370023235,naptan
502441574,Landmark,23235,naptan
502441574,verified,no,naptan
502441574,Indicator,23235,naptan
502441574,CommonName,Burngreave Road/Burngreave Street,naptan
502441574,AltCommonName,Burngreave Road/Burngreave Street,naptan
502441574,PlusbusZoneRef,ROTHCEN,naptan
502441576,name,Rock Street/Andover Street,regular
502441576,source,naptan_import,regular
502441576,highway,bus_stop,regular
502441576,Street,Rock Street,naptan
502441576,Bearing,N,naptan
502441576,AtcoCode,370023238,naptan
502441576,Landmark,Opposite House Number 129,naptan
502441576,verified,no,naptan
502441576,Indicator,23238,naptan
502441576,CommonName,Rock Street/Andover Street,naptan
502441576,PlusbusZoneRef,ROTHCEN,naptan
502441577,name,Rock Street/Nottingham Street,regular
502441577,source,naptan_import,regular
502441577,highway,bus_stop,regular
502441577,Street,Rock Street,naptan
502441577,Bearing,N,naptan
502441577,AtcoCode,370023239,naptan
502441577,Landmark,Opposite The Rock Pub,naptan
502441577,verified,no,naptan
502441577,Indicator,23239,naptan
502441577,CommonName,Rock Street/Nottingham Street,naptan
502441577,PlusbusZoneRef,ROTHCEN,naptan
502441580,name,Hathersage Road/Stony Ridge Road,regular
502441580,source,naptan_import,regular
502441580,highway,bus_stop,regular
502441580,Street,Hathersage Road,naptan
502441580,Bearing,SW,naptan
502441580,AtcoCode,370023240,naptan
502441580,Landmark,Parson House Farm,naptan
502441580,verified,yes,naptan
502441580,Indicator,23240,naptan
502441580,CommonName,Hathersage Road/Stony Ridge Road,naptan
502441580,PlusbusZoneRef,ROTHCEN,naptan
502441582,name,Rivelin Valley Road/Manchester Road,regular
502441582,source,naptan_import,regular
502441582,highway,bus_stop,regular
502441582,Street,Rivelin Valley Road,naptan
502441582,Bearing,N,naptan
502441582,AtcoCode,370023242,naptan
502441582,Landmark,POST OFFICE,naptan
502441582,verified,no,naptan
502441582,Indicator,23242,naptan
502441582,CommonName,Rivelin Valley Road/Manchester Road,naptan
502441582,PlusbusZoneRef,ROTHCEN,naptan
502441584,name,Manchester Road/Rivelin Valley Road,regular
502441584,source,naptan_import,regular
502441584,highway,bus_stop,regular
502441584,alt_name,Manchester Road/Rivelin Valley Road,regular
502441584,Street,Manchester Road,naptan
502441584,Bearing,SW,naptan
502441584,AtcoCode,370023243,naptan
502441584,Landmark,POST OFFICE,naptan
502441584,verified,no,naptan
502441584,Indicator,23243,naptan
502441584,CommonName,Manchester Road/Rivelin Valley Road,naptan
502441584,AltCommonName,Manchester Road/Rivelin Valley Road,naptan
502441584,PlusbusZoneRef,ROTHCEN,naptan
502441588,name,Manchester Road/The New Norfolk,regular
502441588,source,naptan_import,regular
502441588,highway,bus_stop,regular
502441588,alt_name,Manchester Road/The New Norfolk,regular
502441588,Street,Manchester Road,naptan
502441588,Bearing,E,naptan
502441588,AtcoCode,370023244,naptan
502441588,Landmark,NORFOLK ARMS HOTEL,naptan
502441588,verified,no,naptan
502441588,Indicator,23244,naptan
502441588,CommonName,Manchester Road/The New Norfolk,naptan
502441588,AltCommonName,Manchester Road/The New Norfolk,naptan
502441588,PlusbusZoneRef,ROTHCEN,naptan
502441590,name,Manchester Road/The New Norfolk,regular
502441590,source,naptan_import,regular
502441590,highway,bus_stop,regular
502441590,alt_name,Manchester Road/The New Norfolk,regular
502441590,Street,Manchester Road,naptan
502441590,Bearing,NW,naptan
502441590,AtcoCode,370023245,naptan
502441590,Landmark,OPPOSITE NORFOLK ARMS HOTEL,naptan
502441590,verified,no,naptan
502441590,Indicator,23245,naptan
502441590,CommonName,Manchester Road/The New Norfolk,naptan
502441590,AltCommonName,Manchester Road/The New Norfolk,naptan
502441590,PlusbusZoneRef,ROTHCEN,naptan
502441602,name,Redmires Road/Lodge Moor Housing Estate,regular
502441602,source,naptan_import,regular
502441602,highway,bus_stop,regular
502441602,alt_name,Redmires Road/Lodge Moor Housing Estate,regular
502441602,Street,Redmires Road,naptan
502441602,Bearing,SW,naptan
502441602,AtcoCode,370023249,naptan
502441602,Landmark,LODGE MOOR HOSPITAL,naptan
502441602,verified,no,naptan
502441602,Indicator,23249,naptan
502441602,CommonName,Redmires Road/Lodge Moor Housing Estate,naptan
502441602,AltCommonName,Redmires Road/Lodge Moor Housing Estate,naptan
502441602,PlusbusZoneRef,ROTHCEN,naptan
502441605,name,Manchester Road/Rivelin Valley Road,regular
502441605,source,naptan_import,regular
502441605,highway,bus_stop,regular
502441605,alt_name,Manchester Road/Rivelin Valley Road,regular
502441605,Street,Manchester Road,naptan
502441605,Bearing,NE,naptan
502441605,AtcoCode,370023250,naptan
502441605,Landmark,Post Office,naptan
502441605,verified,no,naptan
502441605,Indicator,23250,naptan
502441605,CommonName,Manchester Road/Rivelin Valley Road,naptan
502441605,AltCommonName,Manchester Road/Rivelin Valley Road,naptan
502441605,PlusbusZoneRef,ROTHCEN,naptan
502441608,name,Redmires Road/Lodge Moor Housing Estate,regular
502441608,source,naptan_import,regular
502441608,highway,bus_stop,regular
502441608,alt_name,Redmires Road/Lodge Moor Housing Estate,regular
502441608,Street,Redmires Road,naptan
502441608,Bearing,E,naptan
502441608,AtcoCode,370023251,naptan
502441608,Landmark,LODGE MOOR HOSPITAL,naptan
502441608,verified,no,naptan
502441608,Indicator,23251,naptan
502441608,CommonName,Redmires Road/Lodge Moor Housing Estate,naptan
502441608,AltCommonName,Redmires Road/Lodge Moor Housing Estate,naptan
502441608,PlusbusZoneRef,ROTHCEN,naptan
502441610,name,Hathersage Road/Whitelow Lane,regular
502441610,source,naptan_import,regular
502441610,highway,bus_stop,regular
502441610,Street,Hathersage Road,naptan
502441610,Bearing,SW,naptan
502441610,AtcoCode,370023252,naptan
502441610,Landmark,Road Junction,naptan
502441610,verified,no,naptan
502441610,Indicator,23252,naptan
502441610,CommonName,Hathersage Road/Whitelow Lane,naptan
502441610,PlusbusZoneRef,ROTHCEN,naptan
502441613,name,Hathersage Road/Sheephill Road,regular
502441613,source,naptan_import,regular
502441613,highway,bus_stop,regular
502441613,alt_name,Hathersage Road/Sheephill Road,regular
502441613,Street,Hathersage Road,naptan
502441613,Bearing,W,naptan
502441613,AtcoCode,370023253,naptan
502441613,Landmark,Views of Sheffield/Clarion Far,naptan
502441613,verified,no,naptan
502441613,Indicator,23253,naptan
502441613,CommonName,Hathersage Road/Sheephill Road,naptan
502441613,AltCommonName,Hathersage Road/Sheephill Road,naptan
502441613,PlusbusZoneRef,ROTHCEN,naptan
502441614,name,St Lawrence Road/Highgate,regular
502441614,source,naptan_import,regular
502441614,highway,bus_stop,regular
502441614,Street,St Lawrence Road,naptan
502441614,Bearing,N,naptan
502441614,AtcoCode,370023256,naptan
502441614,Landmark,Road Junction,naptan
502441614,verified,no,naptan
502441614,Indicator,23256,naptan
502441614,CommonName,St Lawrence Road/Highgate,naptan
502441614,PlusbusZoneRef,ROTHCEN,naptan
502441617,name,St Lawrence Road/Park View,regular
502441617,source,naptan_import,regular
502441617,highway,bus_stop,regular
502441617,Street,St Lawrence Road,naptan
502441617,Bearing,N,naptan
502441617,AtcoCode,370023259,naptan
502441617,Landmark,Outside Rose Villas/Opposite P,naptan
502441617,verified,no,naptan
502441617,Indicator,23259,naptan
502441617,CommonName,St Lawrence Road/Park View,naptan
502441617,PlusbusZoneRef,ROTHCEN,naptan
502441622,name,Bawtry Road/Norborough Road,regular
502441622,source,naptan_import,regular
502441622,highway,bus_stop,regular
502441622,alt_name,Bawtry Road/Norborough Road,regular
502441622,Street,Bawtry Road,naptan
502441622,Bearing,SE,naptan
502441622,AtcoCode,370023260,naptan
502441622,Landmark,TINSLEY ROUNDABOUT,naptan
502441622,verified,no,naptan
502441622,Indicator,23260,naptan
502441622,CommonName,Bawtry Road/Norborough Road,naptan
502441622,AltCommonName,Bawtry Road/Norborough Road,naptan
502441622,PlusbusZoneRef,ROTHCEN,naptan
502441625,name,Bawtry Road/Siemens Close,regular
502441625,source,naptan_import,regular
502441625,highway,bus_stop,regular
502441625,Street,Bawtry Road,naptan
502441625,Bearing,N,naptan
502441625,AtcoCode,370023261,naptan
502441625,Landmark,CHIMNEYS,naptan
502441625,verified,no,naptan
502441625,Indicator,23261,naptan
502441625,CommonName,Bawtry Road/Siemens Close,naptan
502441625,PlusbusZoneRef,ROTHCEN,naptan
502441626,name,Bawtry Road/Park House School,regular
502441626,source,naptan_import,regular
502441626,highway,bus_stop,regular
502441626,Street,Bawtry Road,naptan
502441626,Bearing,SE,naptan
502441626,AtcoCode,370023262,naptan
502441626,Landmark,OPPOSITE HOUSE NUMBER 254,naptan
502441626,verified,no,naptan
502441626,Indicator,23262,naptan
502441626,CommonName,Bawtry Road/Park House School,naptan
502441626,PlusbusZoneRef,ROTHCEN,naptan
502441628,name,Bawtry Road/Park House School,regular
502441628,source,naptan_import,regular
502441628,highway,bus_stop,regular
502441628,Street,Bawtry Road,naptan
502441628,Bearing,NW,naptan
502441628,AtcoCode,370023263,naptan
502441628,Landmark,Park House School,naptan
502441628,verified,no,naptan
502441628,Indicator,23263,naptan
502441628,CommonName,Bawtry Road/Park House School,naptan
502441628,PlusbusZoneRef,ROTHCEN,naptan
502441630,name,Bawtry Road/Park House Lane,regular
502441630,source,naptan_import,regular
502441630,highway,bus_stop,regular
502441630,Street,Bawtry Road,naptan
502441630,Bearing,N,naptan
502441630,AtcoCode,370023264,naptan
502441630,Landmark,OPPOSITE AVESTA SPORTS AND SOC,naptan
502441630,verified,no,naptan
502441630,Indicator,23264,naptan
502441630,CommonName,Bawtry Road/Park House Lane,naptan
502441630,PlusbusZoneRef,ROTHCEN,naptan
502441632,name,St Lawrence Road/Highgate,regular
502441632,source,naptan_import,regular
502441632,highway,bus_stop,regular
502441632,alt_name,St Lawrence Road/Highgate,regular
502441632,Street,St Lawrence Road,naptan
502441632,Bearing,S,naptan
502441632,AtcoCode,370023265,naptan
502441632,Landmark,Church,naptan
502441632,verified,no,naptan
502441632,Indicator,23265,naptan
502441632,CommonName,St Lawrence Road/Highgate,naptan
502441632,AltCommonName,St Lawrence Road/Highgate,naptan
502441632,PlusbusZoneRef,ROTHCEN,naptan
502441634,name,St Lawrence Road/Bawtry Road,regular
502441634,source,naptan_import,regular
502441634,highway,bus_stop,regular
502441634,Street,St Lawrence Road,naptan
502441634,Bearing,N,naptan
502441634,AtcoCode,370023266,naptan
502441634,Landmark,End of Shops,naptan
502441634,verified,no,naptan
502441634,Indicator,23266,naptan
502441634,CommonName,St Lawrence Road/Bawtry Road,naptan
502441634,PlusbusZoneRef,ROTHCEN,naptan
502441636,name,Bawtry Road/St Lawrence Road,regular
502441636,source,naptan_import,regular
502441636,highway,bus_stop,regular
502441636,Street,Bawtry Road,naptan
502441636,Bearing,SE,naptan
502441636,AtcoCode,370023267,naptan
502441636,Landmark,END OF HOUSE/M1,naptan
502441636,verified,no,naptan
502441636,Indicator,23267,naptan
502441636,CommonName,Bawtry Road/St Lawrence Road,naptan
502441636,PlusbusZoneRef,ROTHCEN,naptan
502441638,name,Bawtry Road/St Lawrence Road,regular
502441638,source,naptan_import,regular
502441638,highway,bus_stop,regular
502441638,Street,Bawtry Road,naptan
502441638,Bearing,NW,naptan
502441638,AtcoCode,370023268,naptan
502441638,Landmark,Tinsley Junior School/Murco Ga,naptan
502441638,verified,no,naptan
502441638,Indicator,23268,naptan
502441638,CommonName,Bawtry Road/St Lawrence Road,naptan
502441638,PlusbusZoneRef,ROTHCEN,naptan
502441641,name,Bawtry Road/Yew Tree Drive,regular
502441641,source,naptan_import,regular
502441641,highway,bus_stop,regular
502441641,alt_name,Bawtry Road/Yew Tree Drive,regular
502441641,Street,Bawtry Road,naptan
502441641,Bearing,N,naptan
502441641,AtcoCode,370023269,naptan
502441641,Landmark,Opposite Parkwood School/Avest,naptan
502441641,verified,no,naptan
502441641,Indicator,23269,naptan
502441641,CommonName,Bawtry Road/Yew Tree Drive,naptan
502441641,AltCommonName,Bawtry Road/Yew Tree Drive,naptan
502441641,PlusbusZoneRef,ROTHCEN,naptan
502441646,name,Bawtry Road/Ackworth Drive,regular
502441646,source,naptan_import,regular
502441646,highway,bus_stop,regular
502441646,Street,Bawtry Road,naptan
502441646,Bearing,SE,naptan
502441646,AtcoCode,370023270,naptan
502441646,Landmark,OLD BAWTRY ROAD,naptan
502441646,verified,no,naptan
502441646,Indicator,23270,naptan
502441646,CommonName,Bawtry Road/Ackworth Drive,naptan
502441646,PlusbusZoneRef,ROTHCEN,naptan
502441648,name,Bawtry Road/Ackworth Drive,regular
502441648,source,naptan_import,regular
502441648,highway,bus_stop,regular
502441648,Street,Bawtry Road,naptan
502441648,Bearing,NW,naptan
502441648,AtcoCode,370023271,naptan
502441648,Landmark,ROAD JUNCTION,naptan
502441648,verified,no,naptan
502441648,Indicator,23271,naptan
502441648,CommonName,Bawtry Road/Ackworth Drive,naptan
502441648,PlusbusZoneRef,ROTHCEN,naptan
502441650,name,Sheffield Road/Raby Street,regular
502441650,source,naptan_import,regular
502441650,highway,bus_stop,regular
502441650,Street,Sheffield Road,naptan
502441650,Bearing,SW,naptan
502441650,AtcoCode,370023272,naptan
